Year,Semester,Week_Released,Week_Deadline,Current_Week,Weeks_Left,Weight,Difficulty,Estimated_Hours,Current_Workload,Procrastination_Score,Avg_Delay_History,Urgency,PriorityClass,Task_Type_Exam,Task_Type_Project,Task_Type_Quiz,Task_Type_Report
1,1,4,12,11,1,100,8.2,12,7.011310186,0.686748059,0.282954801,0.539194757,0,False,False,False,False
1,1,3,11,8,3,100,5.0,7,7.011310186,0.686748059,0.282954801,0.108861544,2,False,False,False,False
1,2,4,11,9,2,60,8.5,12,7.011310186,0.686748059,0.282954801,0.242275822,0,False,False,False,False
1,2,2,12,11,1,40,6.0,6,7.011310186,0.686748059,0.282954801,0.449328964,2,True,False,False,False
1,2,3,12,3,9,100,8.0,12,7.011310186,0.686748059,0.282954801,0.000895903,0,False,False,False,False
1,2,3,12,6,6,60,7.0,9,7.011310186,0.686748059,0.282954801,0.009875696,2,False,False,False,False
1,2,2,12,2,10,40,7.0,8,7.011310186,0.686748059,0.282954801,0.000335463,1,True,False,False,False
2,1,5,12,8,4,100,8.5,12,7.011310186,0.686748059,0.282954801,0.048914645,0,False,False,False,False
2,1,5,12,6,6,40,6.5,6,7.011310186,0.686748059,0.282954801,0.006583798,1,False,False,True,False
2,1,3,12,7,5,60,7.5,10,7.011310186,0.686748059,0.282954801,0.021978767,2,False,False,False,False
2,1,2,12,11,1,40,7.0,10,7.011310186,0.686748059,0.282954801,0.449328964,2,True,False,False,False
2,1,3,12,11,1,60,7.0,10,7.011310186,0.686748059,0.282954801,0.539194757,0,False,False,False,False
2,1,1,6,3,3,30,6.5,10,7.011310186,0.686748059,0.282954801,0.081646158,1,False,False,False,True
2,2,3,12,12,0,100,8.8,14,7.011310186,0.686748059,0.282954801,1.0,0,False,False,False,False
2,2,1,12,3,9,70,9.5,22,7.011310186,0.686748059,0.282954801,0.000970562,2,False,True,False,False
2,2,3,12,10,2,100,8.6,12,7.011310186,0.686748059,0.282954801,0.242275822,0,False,False,False,False
2,2,2,12,4,8,40,7.5,8,7.011310186,0.686748059,0.282954801,0.001661557,1,True,False,False,False
2,2,3,12,8,4,60,8.0,10,7.011310186,0.686748059,0.282954801,0.048914645,2,False,False,False,False
1,1,2,12,8,4,100,7.0,8,3.435993015,0.700364971,0.300485832,0.040762204,2,True,False,False,False
1,1,4,12,6,6,100,8.2,12,3.435993015,0.700364971,0.300485832,0.009875696,2,False,False,False,False
1,1,3,11,8,3,100,5.0,7,3.435993015,0.700364971,0.300485832,0.108861544,2,False,False,False,False
1,2,4,11,10,1,60,8.5,12,3.435993015,0.700364971,0.300485832,0.539194757,0,False,False,False,False
1,2,2,12,10,2,40,6.0,6,3.435993015,0.700364971,0.300485832,0.201896518,1,True,False,False,False
1,2,3,12,9,3,100,8.0,12,3.435993015,0.700364971,0.300485832,0.108861544,2,False,False,False,False
1,2,3,12,5,7,60,7.0,9,3.435993015,0.700364971,0.300485832,0.004437436,1,False,False,False,False
1,2,2,12,7,5,40,7.0,8,3.435993015,0.700364971,0.300485832,0.018315639,1,True,False,False,False
2,1,5,12,7,5,100,8.5,12,3.435993015,0.700364971,0.300485832,0.021978767,2,False,False,False,False
2,1,5,12,8,4,40,6.5,6,3.435993015,0.700364971,0.300485832,0.032609763,1,False,False,True,False
2,1,3,12,5,7,60,7.5,10,3.435993015,0.700364971,0.300485832,0.004437436,1,False,False,False,False
2,1,2,12,10,2,40,7.0,10,3.435993015,0.700364971,0.300485832,0.201896518,1,True,False,False,False
2,1,3,12,12,0,60,7.0,10,3.435993015,0.700364971,0.300485832,1.0,0,False,False,False,False
2,1,1,6,2,4,30,6.5,10,3.435993015,0.700364971,0.300485832,0.036685984,1,False,False,False,True
2,2,3,12,3,9,100,8.8,14,3.435993015,0.700364971,0.300485832,0.000895903,2,False,False,False,False
2,2,1,12,2,10,70,9.5,22,3.435993015,0.700364971,0.300485832,0.000436101,2,False,True,False,False
2,2,3,12,9,3,100,8.6,12,3.435993015,0.700364971,0.300485832,0.108861544,0,False,False,False,False
2,2,2,12,11,1,40,7.5,8,3.435993015,0.700364971,0.300485832,0.449328964,2,True,False,False,False
2,2,3,12,3,9,60,8.0,10,3.435993015,0.700364971,0.300485832,0.000895903,1,False,False,False,False
1,1,2,12,9,3,100,7.0,8,2.601725531,0.348059377,0.625138563,0.090717953,2,True,False,False,False
1,1,4,12,9,3,100,8.2,12,2.601725531,0.348059377,0.625138563,0.108861544,2,False,False,False,False
1,1,3,11,5,6,100,5.0,7,2.601725531,0.348059377,0.625138563,0.009875696,2,False,False,False,False
1,2,4,11,11,0,60,8.5,12,2.601725531,0.348059377,0.625138563,1.0,0,False,False,False,False
1,2,2,12,8,4,40,6.0,6,2.601725531,0.348059377,0.625138563,0.040762204,1,True,False,False,False
1,2,3,12,5,7,100,8.0,12,2.601725531,0.348059377,0.625138563,0.004437436,2,False,False,False,False
1,2,3,12,11,1,60,7.0,9,2.601725531,0.348059377,0.625138563,0.539194757,0,False,False,False,False
1,2,2,12,3,9,40,7.0,8,2.601725531,0.348059377,0.625138563,0.000746586,1,True,False,False,False
2,1,5,12,7,5,100,8.5,12,2.601725531,0.348059377,0.625138563,0.021978767,2,False,False,False,False
2,1,5,12,6,6,40,6.5,6,2.601725531,0.348059377,0.625138563,0.006583798,1,False,False,True,False
2,1,3,12,3,9,60,7.5,10,2.601725531,0.348059377,0.625138563,0.000895903,1,False,False,False,False
2,1,2,12,5,7,40,7.0,10,2.601725531,0.348059377,0.625138563,0.003697864,1,True,False,False,False
2,1,3,12,7,5,60,7.0,10,2.601725531,0.348059377,0.625138563,0.021978767,1,False,False,False,False
2,1,1,6,5,1,30,6.5,10,2.601725531,0.348059377,0.625138563,0.404396068,1,False,False,False,True
2,2,3,12,8,4,100,8.8,14,2.601725531,0.348059377,0.625138563,0.048914645,2,False,False,False,False
2,2,1,12,5,7,70,9.5,22,2.601725531,0.348059377,0.625138563,0.004807223,2,False,True,False,False
2,2,3,12,3,9,100,8.6,12,2.601725531,0.348059377,0.625138563,0.000895903,2,False,False,False,False
2,2,2,12,4,8,40,7.5,8,2.601725531,0.348059377,0.625138563,0.001661557,1,True,False,False,False
2,2,3,12,3,9,60,8.0,10,2.601725531,0.348059377,0.625138563,0.000895903,1,False,False,False,False
1,1,2,12,9,3,100,7.0,8,5.514397941,0.61723316,0.317517236,0.090717953,2,True,False,False,False
1,1,4,12,4,8,100,8.2,12,5.514397941,0.61723316,0.317517236,0.001993869,2,False,False,False,False
1,1,3,11,6,5,100,5.0,7,5.514397941,0.61723316,0.317517236,0.021978767,2,False,False,False,False
1,2,4,11,5,6,60,8.5,12,5.514397941,0.61723316,0.317517236,0.009875696,2,False,False,False,False
1,2,2,12,12,0,40,6.0,6,5.514397941,0.61723316,0.317517236,1.0,2,True,False,False,False
1,2,3,12,3,9,100,8.0,12,5.514397941,0.61723316,0.317517236,0.000895903,2,False,False,False,False
1,2,3,12,11,1,60,7.0,9,5.514397941,0.61723316,0.317517236,0.539194757,0,False,False,False,False
1,2,2,12,12,0,40,7.0,8,5.514397941,0.61723316,0.317517236,1.0,0,True,False,False,False
2,1,5,12,11,1,100,8.5,12,5.514397941,0.61723316,0.317517236,0.539194757,0,False,False,False,False
2,1,5,12,11,1,40,6.5,6,5.514397941,0.61723316,0.317517236,0.359463171,2,False,False,True,False
2,1,3,12,7,5,60,7.5,10,5.514397941,0.61723316,0.317517236,0.021978767,2,False,False,False,False
2,1,2,12,8,4,40,7.0,10,5.514397941,0.61723316,0.317517236,0.040762204,1,True,False,False,False
2,1,3,12,4,8,60,7.0,10,5.514397941,0.61723316,0.317517236,0.001993869,2,False,False,False,False
2,1,1,6,6,0,30,6.5,10,5.514397941,0.61723316,0.317517236,0.9,2,False,False,False,True
2,2,3,12,6,6,100,8.8,14,5.514397941,0.61723316,0.317517236,0.009875696,0,False,False,False,False
2,2,1,12,7,5,70,9.5,22,5.514397941,0.61723316,0.317517236,0.023810331,2,False,True,False,False
2,2,3,12,5,7,100,8.6,12,5.514397941,0.61723316,0.317517236,0.004437436,0,False,False,False,False
2,2,2,12,3,9,40,7.5,8,5.514397941,0.61723316,0.317517236,0.000746586,1,True,False,False,False
2,2,3,12,12,0,60,8.0,10,5.514397941,0.61723316,0.317517236,1.0,0,False,False,False,False
1,1,2,12,7,5,100,7.0,8,2.277055328,0.451866965,0.352974733,0.018315639,2,True,False,False,False
1,1,4,12,9,3,100,8.2,12,2.277055328,0.451866965,0.352974733,0.108861544,2,False,False,False,False
1,1,3,11,11,0,100,5.0,7,2.277055328,0.451866965,0.352974733,1.0,0,False,False,False,False
1,2,4,11,7,4,60,8.5,12,2.277055328,0.451866965,0.352974733,0.048914645,1,False,False,False,False
1,2,2,12,2,10,40,6.0,6,2.277055328,0.451866965,0.352974733,0.000335463,1,True,False,False,False
1,2,3,12,8,4,100,8.0,12,2.277055328,0.451866965,0.352974733,0.048914645,2,False,False,False,False
1,2,3,12,7,5,60,7.0,9,2.277055328,0.451866965,0.352974733,0.021978767,1,False,False,False,False
1,2,2,12,11,1,40,7.0,8,2.277055328,0.451866965,0.352974733,0.449328964,2,True,False,False,False
2,1,5,12,10,2,100,8.5,12,2.277055328,0.451866965,0.352974733,0.242275822,0,False,False,False,False
2,1,5,12,7,5,40,6.5,6,2.277055328,0.451866965,0.352974733,0.014652511,1,False,False,True,False
2,1,3,12,4,8,60,7.5,10,2.277055328,0.451866965,0.352974733,0.001993869,1,False,False,False,False
2,1,2,12,7,5,40,7.0,10,2.277055328,0.451866965,0.352974733,0.018315639,1,True,False,False,False
2,1,3,12,3,9,60,7.0,10,2.277055328,0.451866965,0.352974733,0.000895903,1,False,False,False,False
2,1,1,6,2,4,30,6.5,10,2.277055328,0.451866965,0.352974733,0.036685984,1,False,False,False,True
2,2,3,12,9,3,100,8.8,14,2.277055328,0.451866965,0.352974733,0.108861544,2,False,False,False,False
2,2,1,12,12,0,70,9.5,22,2.277055328,0.451866965,0.352974733,1.0,0,False,True,False,False
2,2,3,12,12,0,100,8.6,12,2.277055328,0.451866965,0.352974733,1.0,0,False,False,False,False
2,2,2,12,2,10,40,7.5,8,2.277055328,0.451866965,0.352974733,0.000335463,1,True,False,False,False
2,2,3,12,6,6,60,8.0,10,2.277055328,0.451866965,0.352974733,0.009875696,1,False,False,False,False
1,1,2,12,8,4,100,7.0,8,4.200201876,0.420464061,0.163193888,0.040762204,2,True,False,False,False
1,1,4,12,9,3,100,8.2,12,4.200201876,0.420464061,0.163193888,0.108861544,2,False,False,False,False
1,1,3,11,9,2,100,5.0,7,4.200201876,0.420464061,0.163193888,0.242275822,0,False,False,False,False
1,2,4,11,11,0,60,8.5,12,4.200201876,0.420464061,0.163193888,1.0,0,False,False,False,False
1,2,2,12,11,1,40,6.0,6,4.200201876,0.420464061,0.163193888,0.449328964,1,True,False,False,False
1,2,3,12,5,7,100,8.0,12,4.200201876,0.420464061,0.163193888,0.004437436,2,False,False,False,False
1,2,3,12,5,7,60,7.0,9,4.200201876,0.420464061,0.163193888,0.004437436,1,False,False,False,False
1,2,2,12,8,4,40,7.0,8,4.200201876,0.420464061,0.163193888,0.040762204,1,True,False,False,False
2,1,5,12,9,3,100,8.5,12,4.200201876,0.420464061,0.163193888,0.108861544,2,False,False,False,False
2,1,5,12,6,6,40,6.5,6,4.200201876,0.420464061,0.163193888,0.006583798,1,False,False,True,False
2,1,3,12,3,9,60,7.5,10,4.200201876,0.420464061,0.163193888,0.000895903,1,False,False,False,False
2,1,2,12,10,2,40,7.0,10,4.200201876,0.420464061,0.163193888,0.201896518,1,True,False,False,False
2,1,3,12,11,1,60,7.0,10,4.200201876,0.420464061,0.163193888,0.539194757,0,False,False,False,False
2,1,1,6,3,3,30,6.5,10,4.200201876,0.420464061,0.163193888,0.081646158,1,False,False,False,True
2,2,3,12,12,0,100,8.8,14,4.200201876,0.420464061,0.163193888,1.0,0,False,False,False,False
2,2,1,12,2,10,70,9.5,22,4.200201876,0.420464061,0.163193888,0.000436101,2,False,True,False,False
2,2,3,12,9,3,100,8.6,12,4.200201876,0.420464061,0.163193888,0.108861544,2,False,False,False,False
2,2,2,12,10,2,40,7.5,8,4.200201876,0.420464061,0.163193888,0.201896518,1,True,False,False,False
2,2,3,12,3,9,60,8.0,10,4.200201876,0.420464061,0.163193888,0.000895903,1,False,False,False,False
1,1,2,12,7,5,100,7.0,8,6.364271933,0.553858951,0.777998979,0.018315639,2,True,False,False,False
1,1,4,12,10,2,100,8.2,12,6.364271933,0.553858951,0.777998979,0.242275822,0,False,False,False,False
1,1,3,11,9,2,100,5.0,7,6.364271933,0.553858951,0.777998979,0.242275822,0,False,False,False,False
1,2,4,11,5,6,60,8.5,12,6.364271933,0.553858951,0.777998979,0.009875696,2,False,False,False,False
1,2,2,12,3,9,40,6.0,6,6.364271933,0.553858951,0.777998979,0.000746586,1,True,False,False,False
1,2,3,12,6,6,100,8.0,12,6.364271933,0.553858951,0.777998979,0.009875696,0,False,False,False,False
1,2,3,12,7,5,60,7.0,9,6.364271933,0.553858951,0.777998979,0.021978767,2,False,False,False,False
1,2,2,12,2,10,40,7.0,8,6.364271933,0.553858951,0.777998979,0.000335463,2,True,False,False,False
2,1,5,12,5,7,100,8.5,12,6.364271933,0.553858951,0.777998979,0.004437436,0,False,False,False,False
2,1,5,12,6,6,40,6.5,6,6.364271933,0.553858951,0.777998979,0.006583798,2,False,False,True,False
2,1,3,12,5,7,60,7.5,10,6.364271933,0.553858951,0.777998979,0.004437436,2,False,False,False,False
2,1,2,12,11,1,40,7.0,10,6.364271933,0.553858951,0.777998979,0.449328964,2,True,False,False,False
2,1,3,12,5,7,60,7.0,10,6.364271933,0.553858951,0.777998979,0.004437436,2,False,False,False,False
2,1,1,6,4,2,30,6.5,10,6.364271933,0.553858951,0.777998979,0.181706866,2,False,False,False,True
2,2,3,12,10,2,100,8.8,14,6.364271933,0.553858951,0.777998979,0.242275822,0,False,False,False,False
2,2,1,12,9,3,70,9.5,22,6.364271933,0.553858951,0.777998979,0.117933339,0,False,True,False,False
2,2,3,12,3,9,100,8.6,12,6.364271933,0.553858951,0.777998979,0.000895903,0,False,False,False,False
2,2,2,12,12,0,40,7.5,8,6.364271933,0.553858951,0.777998979,1.0,0,True,False,False,False
2,2,3,12,4,8,60,8.0,10,6.364271933,0.553858951,0.777998979,0.001993869,2,False,False,False,False
1,1,2,12,10,2,100,7.0,8,1.0,0.040377683,0.296263884,0.201896518,2,True,False,False,False
1,1,4,12,10,2,100,8.2,12,1.0,0.040377683,0.296263884,0.242275822,0,False,False,False,False
1,1,3,11,8,3,100,5.0,7,1.0,0.040377683,0.296263884,0.108861544,1,False,False,False,False
1,2,4,11,11,0,60,8.5,12,1.0,0.040377683,0.296263884,1.0,0,False,False,False,False
1,2,2,12,11,1,40,6.0,6,1.0,0.040377683,0.296263884,0.449328964,1,True,False,False,False
1,2,3,12,3,9,100,8.0,12,1.0,0.040377683,0.296263884,0.000895903,2,False,False,False,False
1,2,3,12,12,0,60,7.0,9,1.0,0.040377683,0.296263884,1.0,0,False,False,False,False
1,2,2,12,10,2,40,7.0,8,1.0,0.040377683,0.296263884,0.201896518,1,True,False,False,False
2,1,5,12,9,3,100,8.5,12,1.0,0.040377683,0.296263884,0.108861544,2,False,False,False,False
2,1,5,12,12,0,40,6.5,6,1.0,0.040377683,0.296263884,0.8,2,False,False,True,False
2,1,3,12,7,5,60,7.5,10,1.0,0.040377683,0.296263884,0.021978767,1,False,False,False,False
2,1,2,12,7,5,40,7.0,10,1.0,0.040377683,0.296263884,0.018315639,1,True,False,False,False
2,1,3,12,11,1,60,7.0,10,1.0,0.040377683,0.296263884,0.539194757,0,False,False,False,False
2,1,1,6,5,1,30,6.5,10,1.0,0.040377683,0.296263884,0.404396068,1,False,False,False,True
2,2,3,12,10,2,100,8.8,14,1.0,0.040377683,0.296263884,0.242275822,0,False,False,False,False
2,2,1,12,8,4,70,9.5,22,1.0,0.040377683,0.296263884,0.052990865,1,False,True,False,False
2,2,3,12,10,2,100,8.6,12,1.0,0.040377683,0.296263884,0.242275822,0,False,False,False,False
2,2,2,12,2,10,40,7.5,8,1.0,0.040377683,0.296263884,0.000335463,1,True,False,False,False
2,2,3,12,3,9,60,8.0,10,1.0,0.040377683,0.296263884,0.000895903,1,False,False,False,False
1,1,2,12,10,2,100,7.0,8,4.129672675,0.602709805,0.513143396,0.201896518,2,True,False,False,False
1,1,4,12,11,1,100,8.2,12,4.129672675,0.602709805,0.513143396,0.539194757,0,False,False,False,False
1,1,3,11,11,0,100,5.0,7,4.129672675,0.602709805,0.513143396,1.0,0,False,False,False,False
1,2,4,11,7,4,60,8.5,12,4.129672675,0.602709805,0.513143396,0.048914645,2,False,False,False,False
1,2,2,12,2,10,40,6.0,6,4.129672675,0.602709805,0.513143396,0.000335463,1,True,False,False,False
1,2,3,12,3,9,100,8.0,12,4.129672675,0.602709805,0.513143396,0.000895903,2,False,False,False,False
1,2,3,12,7,5,60,7.0,9,4.129672675,0.602709805,0.513143396,0.021978767,2,False,False,False,False
1,2,2,12,3,9,40,7.0,8,4.129672675,0.602709805,0.513143396,0.000746586,1,True,False,False,False
2,1,5,12,12,0,100,8.5,12,4.129672675,0.602709805,0.513143396,1.0,0,False,False,False,False
2,1,5,12,10,2,40,6.5,6,4.129672675,0.602709805,0.513143396,0.161517214,1,False,False,True,False
2,1,3,12,10,2,60,7.5,10,4.129672675,0.602709805,0.513143396,0.242275822,0,False,False,False,False
2,1,2,12,11,1,40,7.0,10,4.129672675,0.602709805,0.513143396,0.449328964,2,True,False,False,False
2,1,3,12,7,5,60,7.0,10,4.129672675,0.602709805,0.513143396,0.021978767,2,False,False,False,False
2,1,1,6,5,1,30,6.5,10,4.129672675,0.602709805,0.513143396,0.404396068,2,False,False,False,True
2,2,3,12,4,8,100,8.8,14,4.129672675,0.602709805,0.513143396,0.001993869,0,False,False,False,False
2,2,1,12,7,5,70,9.5,22,4.129672675,0.602709805,0.513143396,0.023810331,2,False,True,False,False
2,2,3,12,10,2,100,8.6,12,4.129672675,0.602709805,0.513143396,0.242275822,0,False,False,False,False
2,2,2,12,11,1,40,7.5,8,4.129672675,0.602709805,0.513143396,0.449328964,2,True,False,False,False
2,2,3,12,3,9,60,8.0,10,4.129672675,0.602709805,0.513143396,0.000895903,2,False,False,False,False
1,1,2,12,10,2,100,7.0,8,4.507515756,0.405951282,0.314187225,0.201896518,2,True,False,False,False
1,1,4,12,4,8,100,8.2,12,4.507515756,0.405951282,0.314187225,0.001993869,2,False,False,False,False
1,1,3,11,6,5,100,5.0,7,4.507515756,0.405951282,0.314187225,0.021978767,2,False,False,False,False
1,2,4,11,5,6,60,8.5,12,4.507515756,0.405951282,0.314187225,0.009875696,1,False,False,False,False
1,2,2,12,12,0,40,6.0,6,4.507515756,0.405951282,0.314187225,1.0,2,True,False,False,False
1,2,3,12,6,6,100,8.0,12,4.507515756,0.405951282,0.314187225,0.009875696,2,False,False,False,False
1,2,3,12,10,2,60,7.0,9,4.507515756,0.405951282,0.314187225,0.242275822,0,False,False,False,False
1,2,2,12,9,3,40,7.0,8,4.507515756,0.405951282,0.314187225,0.090717953,1,True,False,False,False
2,1,5,12,11,1,100,8.5,12,4.507515756,0.405951282,0.314187225,0.539194757,0,False,False,False,False
2,1,5,12,7,5,40,6.5,6,4.507515756,0.405951282,0.314187225,0.014652511,1,False,False,True,False
2,1,3,12,11,1,60,7.5,10,4.507515756,0.405951282,0.314187225,0.539194757,0,False,False,False,False
2,1,2,12,12,0,40,7.0,10,4.507515756,0.405951282,0.314187225,1.0,2,True,False,False,False
2,1,3,12,7,5,60,7.0,10,4.507515756,0.405951282,0.314187225,0.021978767,1,False,False,False,False
2,1,1,6,3,3,30,6.5,10,4.507515756,0.405951282,0.314187225,0.081646158,1,False,False,False,True
2,2,3,12,12,0,100,8.8,14,4.507515756,0.405951282,0.314187225,1.0,0,False,False,False,False
2,2,1,12,4,8,70,9.5,22,4.507515756,0.405951282,0.314187225,0.002160024,2,False,True,False,False
2,2,3,12,12,0,100,8.6,12,4.507515756,0.405951282,0.314187225,1.0,0,False,False,False,False
2,2,2,12,10,2,40,7.5,8,4.507515756,0.405951282,0.314187225,0.201896518,1,True,False,False,False
2,2,3,12,12,0,60,8.0,10,4.507515756,0.405951282,0.314187225,1.0,0,False,False,False,False
1,1,2,12,3,9,100,7.0,8,4.796559949,0.61914045,0.459478971,0.000746586,2,True,False,False,False
1,1,4,12,8,4,100,8.2,12,4.796559949,0.61914045,0.459478971,0.048914645,0,False,False,False,False
1,1,3,11,5,6,100,5.0,7,4.796559949,0.61914045,0.459478971,0.009875696,2,False,False,False,False
1,2,4,11,5,6,60,8.5,12,4.796559949,0.61914045,0.459478971,0.009875696,2,False,False,False,False
1,2,2,12,2,10,40,6.0,6,4.796559949,0.61914045,0.459478971,0.000335463,1,True,False,False,False
1,2,3,12,12,0,100,8.0,12,4.796559949,0.61914045,0.459478971,1.0,0,False,False,False,False
1,2,3,12,5,7,60,7.0,9,4.796559949,0.61914045,0.459478971,0.004437436,2,False,False,False,False
1,2,2,12,2,10,40,7.0,8,4.796559949,0.61914045,0.459478971,0.000335463,1,True,False,False,False
2,1,5,12,8,4,100,8.5,12,4.796559949,0.61914045,0.459478971,0.048914645,0,False,False,False,False
2,1,5,12,5,7,40,6.5,6,4.796559949,0.61914045,0.459478971,0.002958291,1,False,False,True,False
2,1,3,12,3,9,60,7.5,10,4.796559949,0.61914045,0.459478971,0.000895903,2,False,False,False,False
2,1,2,12,9,3,40,7.0,10,4.796559949,0.61914045,0.459478971,0.090717953,1,True,False,False,False
2,1,3,12,5,7,60,7.0,10,4.796559949,0.61914045,0.459478971,0.004437436,2,False,False,False,False
2,1,1,6,3,3,30,6.5,10,4.796559949,0.61914045,0.459478971,0.081646158,1,False,False,False,True
2,2,3,12,3,9,100,8.8,14,4.796559949,0.61914045,0.459478971,0.000895903,0,False,False,False,False
2,2,1,12,7,5,70,9.5,22,4.796559949,0.61914045,0.459478971,0.023810331,2,False,True,False,False
2,2,3,12,12,0,100,8.6,12,4.796559949,0.61914045,0.459478971,1.0,0,False,False,False,False
2,2,2,12,4,8,40,7.5,8,4.796559949,0.61914045,0.459478971,0.001661557,1,True,False,False,False
2,2,3,12,10,2,60,8.0,10,4.796559949,0.61914045,0.459478971,0.242275822,0,False,False,False,False
1,1,2,12,2,10,100,7.0,8,5.858681646,0.778690906,0.54210982,0.000335463,2,True,False,False,False
1,1,4,12,4,8,100,8.2,12,5.858681646,0.778690906,0.54210982,0.001993869,0,False,False,False,False
1,1,3,11,11,0,100,5.0,7,5.858681646,0.778690906,0.54210982,1.0,0,False,False,False,False
1,2,4,11,5,6,60,8.5,12,5.858681646,0.778690906,0.54210982,0.009875696,2,False,False,False,False
1,2,2,12,7,5,40,6.0,6,5.858681646,0.778690906,0.54210982,0.018315639,1,True,False,False,False
1,2,3,12,12,0,100,8.0,12,5.858681646,0.778690906,0.54210982,1.0,0,False,False,False,False
1,2,3,12,10,2,60,7.0,9,5.858681646,0.778690906,0.54210982,0.242275822,0,False,False,False,False
1,2,2,12,8,4,40,7.0,8,5.858681646,0.778690906,0.54210982,0.040762204,2,True,False,False,False
